RouteUID,RouteID,HasSubRoutes,Operators,AuthorityID,ProviderID,SubRoutes,BusRouteType,RouteName,DepartureStopNameZh,DepartureStopNameEn,DestinationStopNameZh,DestinationStopNameEn,TicketPriceDescriptionZh,TicketPriceDescriptionEn,FareBufferZoneDescriptionZh,FareBufferZoneDescriptionEn,RouteMapImageUrl,City,CityCode,UpdateTime,VersionID
NWT10325,10325,True,"[{'OperatorID': '16178', 'OperatorName': {'Zh_tw': '新店客運'}, 'OperatorCode': 'SindianBus', 'OperatorNo': '1304'}]",005,015,"[{'SubRouteUID': 'NWT158645', 'SubRouteID': '158645', 'OperatorIDs': ['16178'], 'SubRouteName': {'Zh_tw': '909', 'En': '909'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2200'}, {'SubRouteUID': 'NWT158645', 'SubRouteID': '158645', 'OperatorIDs': ['16178'], 'SubRouteName': {'Zh_tw': '909', 'En': '909'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2200'}]",11,"{'Zh_tw': '909', 'En': '909'}",錦繡山莊,Jinxiu Shanzhuang,松山機場,Taipei Songshan Airport,二段票,2 segments,中正環河路口-成功國宅,Zhongzheng Huanhe Rd. Intersection - Chenggong Public Housing,https://ebus.gov.taipei/MapOverview?nid=0400090900,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT10329,10329,True,"[{'OperatorID': '16178', 'OperatorName': {'Zh_tw': '新店客運'}, 'OperatorCode': 'SindianBus', 'OperatorNo': '1304'}]",005,015,"[{'SubRouteUID': 'NWT10329', 'SubRouteID': '10329', 'OperatorIDs': ['16178'], 'SubRouteName': {'Zh_tw': '906', 'En': '906'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2200'}, {'SubRouteUID': 'NWT10329', 'SubRouteID': '10329', 'OperatorIDs': ['16178'], 'SubRouteName': {'Zh_tw': '906', 'En': '906'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2200'}]",11,"{'Zh_tw': '906', 'En': '906'}",錦繡山莊,Jinxiu Shanzhuang,松山機場,Taipei Songshan Airport,二段票,2 segments,中正環河路口-成功國宅,Zhongzheng Huanhe Rd. Intersection - Chenggong Public Housing,https://ebus.gov.taipei/MapOverview?nid=0400090600,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT10424,10424,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT10424', 'SubRouteID': '10424', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '520', 'En': '520'}, 'Direction': 0, 'FirstBusTime': '0545', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2100'}, {'SubRouteUID': 'NWT10424', 'SubRouteID': '10424', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '520', 'En': '520'}, 'Direction': 1, 'FirstBusTime': '0545', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2100'}]",11,"{'Zh_tw': '520', 'En': '520'}",捷運新北產業園區,MRT New Taipei Industrial Park,捷運民權西路站,MRT Minquan W. Rd. Sta.,一段票,Charge for 1 sections,https://ebus.gov.taipei/MapOverview?nid=0400052000,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT10453,10453,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT158513', 'SubRouteID': '158513', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '640', 'En': '640'}, 'Direction': 0, 'FirstBusTime': '0540', 'LastBusTime': '2230', 'HolidayFirstBusTime': '0540', 'HolidayLastBusTime': '2230'}, {'SubRouteUID': 'NWT158513', 'SubRouteID': '158513', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '640', 'En': '640'}, 'Direction': 1, 'FirstBusTime': '0540', 'LastBusTime': '2230', 'HolidayFirstBusTime': '0540', 'HolidayLastBusTime': '2230'}]",11,"{'Zh_tw': '640', 'En': '640'}",五股,Wugu,捷運台大醫院站,MRT NTU Hospital Sta.,二段票,Charge for 2 sections,和泰新村-捷運三重站,Hotai New Village-MRT Sanchong Station,https://ebus.gov.taipei/MapOverview?nid=0400064000,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT10474,10474,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT10474', 'SubRouteID': '10474', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '636', 'En': '636'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2235', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2235'}, {'SubRouteUID': 'NWT10474', 'SubRouteID': '10474', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '636', 'En': '636'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2235', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2235'}]",11,"{'Zh_tw': '636', 'En': '636'}",迴龍,Huilong,捷運中山站,MRT Zhongshan Sta.,二段票,Charge for 2 sections,捷運迴龍站-五谷王廟,MRT Huilong Station-Wuguwang Temple,https://ebus.gov.taipei/MapOverview?nid=0400063600,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT10475,10475,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT158511', 'SubRouteID': '158511', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '635', 'En': '635'}, 'Direction': 0, 'FirstBusTime': '0700', 'LastBusTime': '2030'}, {'SubRouteUID': 'NWT158511', 'SubRouteID': '158511', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '635', 'En': '635'}, 'Direction': 1, 'FirstBusTime': '0700', 'LastBusTime': '2030'}]",11,"{'Zh_tw': '635', 'En': '635'}",龍壽里,Longshou Li,臺北,Taipei,二段票,Charge for 2 sections,捷運迴龍站-五谷王廟,MRT Huilong Station-Wuguwang Temple,https://ebus.gov.taipei/MapOverview?nid=0400063500,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT10491,10491,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT104910', 'SubRouteID': '104910', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '637', 'En': '637'}, 'Direction': 0, 'FirstBusTime': '0520', 'LastBusTime': '2235', 'HolidayFirstBusTime': '0520', 'HolidayLastBusTime': '2235'}, {'SubRouteUID': 'NWT104910', 'SubRouteID': '104910', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '637', 'En': '637'}, 'Direction': 1, 'FirstBusTime': '0520', 'LastBusTime': '2235', 'HolidayFirstBusTime': '0520', 'HolidayLastBusTime': '2235'}]",11,"{'Zh_tw': '637', 'En': '637'}",五股,Wugu,臺北,Taipei,二段票,Charge for 2 sections,捷運丹鳳站-五谷王廟,MRT Danfeng Station-Wuguwang Temple,https://ebus.gov.taipei/MapOverview?nid=0400063700,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT10492,10492,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT104920', 'SubRouteID': '104920', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '638', 'En': '638'}, 'Direction': 0, 'FirstBusTime': '0515', 'LastBusTime': '2205', 'HolidayFirstBusTime': '0515', 'HolidayLastBusTime': '2205'}, {'SubRouteUID': 'NWT104920', 'SubRouteID': '104920', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '638', 'En': '638'}, 'Direction': 1, 'FirstBusTime': '0515', 'LastBusTime': '2205', 'HolidayFirstBusTime': '0515', 'HolidayLastBusTime': '2205'}]",11,"{'Zh_tw': '638', 'En': '638'}",五股,Wugu,捷運南京復興站,MRT Nanjing Fuxing Sta.,二段票,Charge for 2 sections,捷運丹鳳站-五谷王廟,MRT Danfeng Station-Wuguwang Temple,https://ebus.gov.taipei/MapOverview?nid=0400063800,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT10511,10511,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT105110', 'SubRouteID': '105110', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '639', 'En': '639'}, 'Direction': 0, 'FirstBusTime': '0500', 'LastBusTime': '2150', 'HolidayFirstBusTime': '0500', 'HolidayLastBusTime': '2150'}, {'SubRouteUID': 'NWT105110', 'SubRouteID': '105110', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '639', 'En': '639'}, 'Direction': 1, 'FirstBusTime': '0500', 'LastBusTime': '2150', 'HolidayFirstBusTime': '0500', 'HolidayLastBusTime': '2150'}]",11,"{'Zh_tw': '639', 'En': '639'}",東昇公園,Dongsheng Park,捷運北門站,MRT Beimen Station,二段票,Charge for 2 sections,(去)三洋-五谷王廟、(返)五谷王廟-三洋(建福路),(Go)Sanyang Company-Wuguwang Temple(Back)Wuguwang Temple-Sanyo(Jianfu Rd.),https://ebus.gov.taipei/MapOverview?nid=0400063900,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT10731,10731,True,"[{'OperatorID': '16181', 'OperatorName': {'Zh_tw': '欣欣客運'}, 'OperatorCode': 'Shin-Shin Bus', 'OperatorNo': '0813'}]",005,015,"[{'SubRouteUID': 'NWT158439', 'SubRouteID': '158439', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '綠2左', 'En': 'G2Left'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '0000', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '0000'}, {'SubRouteUID': 'NWT158439', 'SubRouteID': '158439', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '綠2左', 'En': 'G2Left'}, 'Direction': 1, 'FirstBusTime': '0600', 'LastBusTime': '0000'}, {'SubRouteUID': 'NWT159609', 'SubRouteID': '159609', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '綠2左寵物公車(暫停營運)', 'En': 'G2PET'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '0000', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '0000'}, {'SubRouteUID': 'NWT159609', 'SubRouteID': '159609', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '綠2左寵物公車(暫停營運)', 'En': 'G2PET'}, 'Direction': 1, 'FirstBusTime': '0600', 'LastBusTime': '0000'}]",11,"{'Zh_tw': '綠2左', 'En': 'G2Left'}",景美女中,Jingmei Girls’Senior High School,中永和,Zhongyonghe,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0413000270,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT10732,10732,True,"[{'OperatorID': '16181', 'OperatorName': {'Zh_tw': '欣欣客運'}, 'OperatorCode': 'Shin-Shin Bus', 'OperatorNo': '0813'}]",005,015,"[{'SubRouteUID': 'NWT158436', 'SubRouteID': '158436', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '綠2右', 'En': 'G2Right'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2345', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2345'}, {'SubRouteUID': 'NWT158436', 'SubRouteID': '158436', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '綠2右', 'En': 'G2Right'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2345', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2345'}, {'SubRouteUID': 'NWT159538', 'SubRouteID': '159538', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '綠2右寵物公車(暫停營運)', 'En': 'G2PET'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2345', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2345'}, {'SubRouteUID': 'NWT159538', 'SubRouteID': '159538', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '綠2右寵物公車(暫停營運)', 'En': 'G2PET'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2345', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2345'}, {'SubRouteUID': 'NWT160467', 'SubRouteID': '160467', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '綠2右景美女中', 'En': 'G2 Jingmei Girls High School'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2345', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2345'}, {'SubRouteUID': 'NWT160467', 'SubRouteID': '160467', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '綠2右景美女中', 'En': 'G2 Jingmei Girls High School'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2345', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2345'}]",11,"{'Zh_tw': '綠2右', 'En': 'G2Right'}",景美女中,Jingmei Girls’Senior High School,中永和,Zhongyonghe,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0413000200,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT10753,10753,True,"[{'OperatorID': '16181', 'OperatorName': {'Zh_tw': '欣欣客運'}, 'OperatorCode': 'Shin-Shin Bus', 'OperatorNo': '0813'}]",005,015,"[{'SubRouteUID': 'NWT107530', 'SubRouteID': '107530', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '666華梵大學', 'En': '666 Huafan University'}, 'Direction': 0, 'FirstBusTime': '0648', 'LastBusTime': '1948', 'HolidayFirstBusTime': '0648', 'HolidayLastBusTime': '1928'}, {'SubRouteUID': 'NWT107530', 'SubRouteID': '107530', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '666華梵大學', 'En': '666 Huafan University'}, 'Direction': 1, 'FirstBusTime': '0648', 'LastBusTime': '1948', 'HolidayFirstBusTime': '0648', 'HolidayLastBusTime': '1928'}]",11,"{'Zh_tw': '666華梵大學', 'En': '666'}",景福街,Jingfu St.,華梵大學,Huafan University,三段票,3 segments,草地尾-石碇高中(二段票緩衝區)；皇帝殿(三段票分段點),Caodiwei-Shiding High School；Huangdidian,https://ebus.gov.taipei/MapOverview?nid=0400066600,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT10772,10772,True,"[{'OperatorID': '16181', 'OperatorName': {'Zh_tw': '欣欣客運'}, 'OperatorCode': 'Shin-Shin Bus', 'OperatorNo': '0813'}]",005,015,"[{'SubRouteUID': 'NWT158435', 'SubRouteID': '158435', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '249', 'En': '249'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2310', 'HolidayFirstBusTime': '0540', 'HolidayLastBusTime': '2310'}, {'SubRouteUID': 'NWT158435', 'SubRouteID': '158435', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '249', 'En': '249'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2310', 'HolidayFirstBusTime': '0540', 'HolidayLastBusTime': '2310'}]",11,"{'Zh_tw': '249', 'En': '249'}",華夏科技大學,Hwaxia U. of Technology,臺北車站,Taipei Main Station,二段票,Charge for 2 sections,(去)智光商職-重慶南路三段(中正橋)、(返)崁頂(中華路)-智光商職,Chih-Kuang Senior Commercial & Industrial Vocational High School-Chongqing S. Road Sec. 3(Zhongzheng Bridge)；Kanding(Zhonghua Rd.)-Chih-Kuang Senior Commercial & Industrial Vocational High School,https://ebus.gov.taipei/MapOverview?nid=0400024900,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT10784,10784,True,"[{'OperatorID': '16181', 'OperatorName': {'Zh_tw': '欣欣客運'}, 'OperatorCode': 'Shin-Shin Bus', 'OperatorNo': '0813'}]",005,015,"[{'SubRouteUID': 'NWT158646', 'SubRouteID': '158646', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '290副', 'En': '290 Sub'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '1930'}, {'SubRouteUID': 'NWT158646', 'SubRouteID': '158646', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '290副', 'En': '290 Sub'}, 'Direction': 1, 'FirstBusTime': '0600', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '1930'}]",11,"{'Zh_tw': '290副', 'En': '290sub'}",景明街口,Jingming Rd. Entrance,溪園路,Xiyuan Rd.,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0400029010,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT11244,11244,True,"[{'OperatorID': '16177', 'OperatorName': {'Zh_tw': '首都客運'}, 'OperatorCode': 'CapitalBus', 'OperatorNo': '0913'}]",005,015,"[{'SubRouteUID': 'NWT158644', 'SubRouteID': '158644', 'OperatorIDs': ['16177'], 'SubRouteName': {'Zh_tw': '62', 'En': '62'}, 'Direction': 0, 'FirstBusTime': '0545', 'LastBusTime': '2300', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2300'}, {'SubRouteUID': 'NWT158644', 'SubRouteID': '158644', 'OperatorIDs': ['16177'], 'SubRouteName': {'Zh_tw': '62', 'En': '62'}, 'Direction': 1, 'FirstBusTime': '0545', 'LastBusTime': '2300', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2300'}]",11,"{'Zh_tw': '62', 'En': '62'}",三重,Sanchong,東園,Dongyuan,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0400006200,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT15181,15181,True,"[{'OperatorID': '16185', 'OperatorName': {'Zh_tw': '指南客運'}, 'OperatorCode': 'ZhinanBus', 'OperatorNo': '0907'}]",005,015,"[{'SubRouteUID': 'NWT151810', 'SubRouteID': '151810', 'OperatorIDs': ['16185'], 'SubRouteName': {'Zh_tw': '248', 'En': '248'}, 'Direction': 0, 'FirstBusTime': '0630', 'LastBusTime': '1630'}, {'SubRouteUID': 'NWT151810', 'SubRouteID': '151810', 'OperatorIDs': ['16185'], 'SubRouteName': {'Zh_tw': '248', 'En': '248'}, 'Direction': 1, 'FirstBusTime': '0630', 'LastBusTime': '1630'}]",11,"{'Zh_tw': '248', 'En': '248'}",錦繡,Jinxiu,民生社區,Minsheng Community,二段票,2 segments,金山泰安街口-南京新生北路口,Jinshan & Taian Intersection- Nanjing &Xinsheng Intersection,https://ebus.gov.taipei/MapOverview?nid=0400024800,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT15224,15224,True,"[{'OperatorID': '16186', 'OperatorName': {'Zh_tw': '淡水客運'}, 'OperatorCode': 'TamshuiBus', 'OperatorNo': '1104'}]",005,015,"[{'SubRouteUID': 'NWT158440', 'SubRouteID': '158440', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '631', 'En': '631'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0615', 'HolidayLastBusTime': '2015'}, {'SubRouteUID': 'NWT158440', 'SubRouteID': '158440', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '631', 'En': '631'}, 'Direction': 1, 'FirstBusTime': '0600', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0615', 'HolidayLastBusTime': '2015'}, {'SubRouteUID': 'NWT159211', 'SubRouteID': '159211', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '631繞', 'En': '631S'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0615', 'HolidayLastBusTime': '2015'}, {'SubRouteUID': 'NWT159211', 'SubRouteID': '159211', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '631繞', 'En': '631S'}, 'Direction': 1, 'FirstBusTime': '0600', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0615', 'HolidayLastBusTime': '2015'}]",11,"{'Zh_tw': '631', 'En': '631'}",淡水,Tamsui,北投,Beitou,二段票,Charge for 2 sections,坪頂尪公廟-國華球場,Angong Temple-Guohua Driving Range,https://ebus.gov.taipei/MapOverview?nid=0400063100,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT15638,15638,True,"[{'OperatorID': '16187', 'OperatorName': {'Zh_tw': '光華巴士'}, 'OperatorCode': 'KuangHuaBus', 'OperatorNo': '0601'}]",005,015,"[{'SubRouteUID': 'NWT15638', 'SubRouteID': '15638', 'OperatorIDs': ['16187'], 'SubRouteName': {'Zh_tw': '677', 'En': '677'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '2100'}, {'SubRouteUID': 'NWT15638', 'SubRouteID': '15638', 'OperatorIDs': ['16187'], 'SubRouteName': {'Zh_tw': '677', 'En': '677'}, 'Direction': 1, 'FirstBusTime': '0600', 'LastBusTime': '2100'}]",11,"{'Zh_tw': '677', 'En': '677'}",汐止社后,Xizhi Shehou,金龍寺,Jinlong Temple,一段票,1 Segment,https://ebus.gov.taipei/MapOverview?nid=0400067700,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT15717,15717,True,"[{'OperatorID': '16178', 'OperatorName': {'Zh_tw': '新店客運'}, 'OperatorCode': 'SindianBus', 'OperatorNo': '1304'}]",005,015,"[{'SubRouteUID': 'NWT15717', 'SubRouteID': '15717', 'OperatorIDs': ['16178'], 'SubRouteName': {'Zh_tw': '913', 'En': '913'}, 'Direction': 0, 'FirstBusTime': '0540', 'LastBusTime': '2210', 'HolidayFirstBusTime': '0540', 'HolidayLastBusTime': '2210'}, {'SubRouteUID': 'NWT15717', 'SubRouteID': '15717', 'OperatorIDs': ['16178'], 'SubRouteName': {'Zh_tw': '913', 'En': '913'}, 'Direction': 1, 'FirstBusTime': '0540', 'LastBusTime': '2210', 'HolidayFirstBusTime': '0540', 'HolidayLastBusTime': '2210'}]",11,"{'Zh_tw': '913', 'En': '913'}",錦繡山莊,Jinxiu Shanzhuang,松山機場,Taipei Songshan Airport,二段票,2 segments,陽光運動公園(新店花市)-成功國宅,Yangguang Park (Xindian Flower Market)-Chenggong Public Housing,https://ebus.gov.taipei/MapOverview?nid=0400091300,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16113,16113,True,"[{'OperatorID': '16176', 'OperatorName': {'Zh_tw': '臺北客運', 'En': 'Taipei Bus Co., Ltd.'}, 'OperatorCode': 'TaipeiBus', 'OperatorNo': '1407'}]",005,015,"[{'SubRouteUID': 'NWT16113', 'SubRouteID': '16113', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '658', 'En': '658'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2240', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2240'}, {'SubRouteUID': 'NWT16113', 'SubRouteID': '16113', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '658', 'En': '658'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2240', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2240'}]",11,"{'Zh_tw': '658', 'En': '658'}",板橋,Banqiao,西門,Ximen,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0400065800,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16123,16123,True,"[{'OperatorID': '16176', 'OperatorName': {'Zh_tw': '臺北客運', 'En': 'Taipei Bus Co., Ltd.'}, 'OperatorCode': 'TaipeiBus', 'OperatorNo': '1407'}]",005,015,"[{'SubRouteUID': 'NWT158437', 'SubRouteID': '158437', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '667', 'En': '667'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2230', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2230'}, {'SubRouteUID': 'NWT158437', 'SubRouteID': '158437', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '667', 'En': '667'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2230', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2230'}]",11,"{'Zh_tw': '667', 'En': '667'}",板橋,Banqiao,臺北車站,Taipei,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0400066700,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16189,16189,True,"[{'OperatorID': '16176', 'OperatorName': {'Zh_tw': '臺北客運', 'En': 'Taipei Bus Co., Ltd.'}, 'OperatorCode': 'TaipeiBus', 'OperatorNo': '1407'}]",005,015,"[{'SubRouteUID': 'NWT157184', 'SubRouteID': '157184', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '812', 'En': '812'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2000'}, {'SubRouteUID': 'NWT157184', 'SubRouteID': '157184', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '812', 'En': '812'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2000'}]",11,"{'Zh_tw': '812', 'En': '812'}",三峽,Sanxia,捷運永寧站,MRT Yongning Station,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0400081200,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16191,16191,True,"[{'OperatorID': '16176', 'OperatorName': {'Zh_tw': '臺北客運', 'En': 'Taipei Bus Co., Ltd.'}, 'OperatorCode': 'TaipeiBus', 'OperatorNo': '1407'}]",005,015,"[{'SubRouteUID': 'NWT157186', 'SubRouteID': '157186', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '藍31', 'En': 'BL31'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2130', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2100'}, {'SubRouteUID': 'NWT157186', 'SubRouteID': '157186', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '藍31', 'En': 'BL31'}, 'Direction': 1, 'FirstBusTime': '0600', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0630', 'HolidayLastBusTime': '2130'}]",11,"{'Zh_tw': '藍31', 'En': 'BL31'}",五福新村,Wufu New Village,板橋後站,Old Banqiao Sta.,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0412003100,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
