RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
604109B,三順路,04109,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604110B,三榮一路,04110,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604115B,三榮七路,04115,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604117B,三榮九路,04117,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604111B,三榮二路,04111,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604116B,三榮八路,04116,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604119B,三榮十一路,04119,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604124B,三榮十七路,04124,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604120B,三榮十二路,04120,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604125B,三榮十八路,04125,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604121B,三榮十三路,04121,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604122B,三榮十五路,04122,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604123B,三榮十六路,04123,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604118B,三榮十路,04118,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604112B,三榮三路,04112,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604113B,三榮五路,04113,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604114B,三榮六路,04114,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608445B,三榮北一路,08445,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608446B,三榮北路,08446,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604126B,三榮南路,04126,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604127B,三榮路一段,04127,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604128B,三榮路二段,04128,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604129B,三線路,04129,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604130B,三賢東街,04130,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604131B,三賢街,04131,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604132B,三興街,04132,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604133B,三環路,04133,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608141B,三環路,08141,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608124B,三豐東路,08124,6,市區一般道路,B,臺中市,Taichung,2020-10-20
604134B,三豐路,04134,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608125B,三豐路一段,08125,6,市區一般道路,B,臺中市,Taichung,2020-10-20
608126B,三豐路二段,08126,6,市區一般道路,B,臺中市,Taichung,2020-10-20
608127B,三豐路三段,08127,6,市區一般道路,B,臺中市,Taichung,2020-10-20
608129B,三豐路五段,08129,6,市區一般道路,B,臺中市,Taichung,2020-10-20
608128B,三豐路四段,08128,6,市區一般道路,B,臺中市,Taichung,2020-10-20
604135B,上山一路,04135,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604136B,上山二路,04136,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604137B,上山三路,04137,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604138B,上山五路,04138,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604139B,上山六路,04139,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604140B,上山路,04140,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604141B,上仁街,04141,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604142B,上田街,04142,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608679B,上石北二巷,08679,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608680B,上石北三巷,08680,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604143B,上石路,04143,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604144B,上安北街,04144,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604145B,上安路,04145,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608681B,上坪,08681,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604146B,上明一街,04146,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604147B,上明二街,04147,6,市區一般道路,B,臺中市,Taichung,2018-09-28
