StationUID,StationID,StationName,Geometry,UpdateDate,CheckDate
NAN134151,134151,清境農場旅服中心,POINT (121.156168 24.046801),2023-07-13T00:00:00,2023-07-14T00:19:21.14
NAN134088,134088,麒麟社區,POINT (120.98594 23.93568),2023-07-13T00:00:00,2023-07-14T00:19:20.857
NAN134153,134153,觀山牧區,POINT (121.162036 24.054777),2023-07-13T00:00:00,2023-07-14T00:19:21.063
NAN134150,134150,國民賓館,POINT (121.155573 24.044263),2023-07-13T00:00:00,2023-07-14T00:19:20.89
NAN134136,134136,青青草原,POINT (121.163744 24.059351),2023-07-13T00:00:00,2023-07-14T00:19:20.967
NAN134149,134149,國民賓館,POINT (121.155768 24.044372),2023-07-13T00:00:00,2023-07-14T00:19:20.953
NAN132592,132592,南投高中,POINT (120.6822 23.9088),2023-07-13T00:00:00,2023-07-14T00:19:20.733
NAN134154,134154,觀山牧區,POINT (121.16207 24.05493),2023-07-13T00:00:00,2023-07-14T00:19:21.017
NAN134162,134162,麒麟國小,POINT (120.990471 23.931505),2023-07-13T00:00:00,2023-07-14T00:19:21.14
NAN134114,134114,界山,POINT (121.04274 23.91322),2023-07-13T00:00:00,2023-07-14T00:19:20.943
NAN134159,134159,寬龍宮,POINT (121.003608 23.921889),2023-07-13T00:00:00,2023-07-14T00:19:20.967
NAN134157,134157,界山,POINT (121.042734 23.913332),2023-07-13T00:00:00,2023-07-14T00:19:21.063
NAN134160,134160,麒麟橋,POINT (121.00198 23.92391),2023-07-13T00:00:00,2023-07-14T00:19:21.233
NAN134077,134077,九股,POINT (120.97584 23.95154),2023-07-13T00:00:00,2023-07-14T00:19:20.797
NAN134158,134158,卓社入口處,POINT (121.017816 23.916088),2023-07-13T00:00:00,2023-07-14T00:19:21.017
NAN134163,134163,鐵工廠,POINT (120.97721 23.9487),2023-07-13T00:00:00,2023-07-14T00:19:21.077
NAN134152,134152,清境農場旅服中心,POINT (121.15601 24.04684),2023-07-13T00:00:00,2023-07-14T00:19:21.017
NAN136455,136455,南岸,POINT (120.694643 24.004473),2023-07-13T00:00:00,2023-07-14T00:19:21.217
NAN136326,136326,公車接駁處,POINT (121.157507 24.0448072),2023-07-13T00:00:00,2023-07-14T00:19:21.313
NAN134165,134165,鹽土子,POINT (120.974356 23.955271),2023-07-13T00:00:00,2023-07-14T00:19:21.14
NAN134172,134172,埔里站,POINT (120.96915 23.96352),2023-07-13T00:00:00,2023-07-14T00:19:21.047
NAN134101,134101,麒麟里,POINT (120.994411 23.929097),2023-07-13T00:00:00,2023-07-14T00:19:20.873
NAN136456,136456,草屯,POINT (120.683773 23.976211),2023-07-13T00:00:00,2023-07-14T00:19:21.17
NAN134166,134166,宏仁國中,POINT (120.971521 23.961073),2023-07-13T00:00:00,2023-07-14T00:19:21.077
NAN136465,136465,中學路,POINT (120.692955 23.947139),2023-07-13T00:00:00,2023-07-14T00:19:21.28
NAN134161,134161,慈雲寺,POINT (120.998939 23.926131),2023-07-13T00:00:00,2023-07-14T00:19:21.077
NAN136458,136458,佑民醫院,POINT (120.681286979493 23.9600843008281),2023-07-13T00:00:00,2023-07-14T00:19:21.217
NAN136460,136460,中興,POINT (120.685154 23.956225),2023-07-13T00:00:00,2023-07-14T00:19:21.123
NAN136461,136461,中興,POINT (120.685009 23.956123),2023-07-13T00:00:00,2023-07-14T00:19:21.373
NAN134135,134135,青青草原,POINT (121.163782 24.059367),2023-07-13T00:00:00,2023-07-14T00:19:20.967
NAN136459,136459,佑民醫院,POINT (120.681584874168 23.9603258468368),2023-07-13T00:00:00,2023-07-14T00:19:21.157
NAN136473,136473,秀傳醫院,POINT (120.713693515854 23.8002115743687),2023-07-13T00:00:00,2023-07-14T00:19:21.357
NAN136466,136466,中興國中,POINT (120.693532 23.931773),2023-07-13T00:00:00,2023-07-14T00:19:21.25
NAN136468,136468,軍功里,POINT (120.697541 23.91857),2023-07-13T00:00:00,2023-07-14T00:19:21.297
NAN136471,136471,濁水,POINT (120.703675 23.835551),2023-07-13T00:00:00,2023-07-14T00:19:21.453
NAN136454,136454,南岸,POINT (120.693961 24.003847),2023-07-13T00:00:00,2023-07-14T00:19:21.157
NAN136470,136470,南投,POINT (120.68882 23.9054),2023-07-13T00:00:00,2023-07-14T00:19:21.217
NAN134156,134156,帝納,POINT (121.045491 23.911194),2023-07-13T00:00:00,2023-07-14T00:19:21.03
NAN136469,136469,軍功里,POINT (120.697541 23.918534),2023-07-13T00:00:00,2023-07-14T00:19:21.217
NAN136476,136476,溪頭,POINT (120.795647 23.673038),2023-07-13T00:00:00,2023-07-14T00:19:21.373
NAN136481,136481,名竹大橋,POINT (120.709973 23.811506),2023-07-13T00:00:00,2023-07-14T00:19:21.437
NAN136479,136479,竹山工業區,POINT (120.70462 23.76833),2023-07-13T00:00:00,2023-07-14T00:19:21.53
NAN136474,136474,竹山工業區,POINT (120.70462 23.76833),2023-07-13T00:00:00,2023-07-14T00:19:21.327
NAN136478,136478,鹿彰,POINT (120.753635197488 23.7459578887005),2023-07-13T00:00:00,2023-07-14T00:19:21.297
NAN134164,134164,九股,POINT (120.97578 23.95196),2023-07-13T00:00:00,2023-07-14T00:19:21.107
NAN136477,136477,溪頭,POINT (120.795647 23.673038),2023-07-13T00:00:00,2023-07-14T00:19:21.297
NAN136484,136484,營盤路口,POINT (120.67558 23.94341),2023-07-13T00:00:00,2023-07-14T00:19:21.453
NAN136464,136464,中學路,POINT (120.692861 23.94714),2023-07-13T00:00:00,2023-07-14T00:19:21.233
NAN136489,136489,省立醫院,POINT (120.68416 23.91409),2023-07-13T00:00:00,2023-07-14T00:19:21.517
NAN136487,136487,工務段,POINT (120.678099099171 23.9185044159958),2023-07-13T00:00:00,2023-07-14T00:19:21.607
NAN136486,136486,水尾子,POINT (120.67451 23.9266),2023-07-13T00:00:00,2023-07-14T00:19:21.373
NAN136482,136482,濁水,POINT (120.70453 23.835702),2023-07-13T00:00:00,2023-07-14T00:19:21.407
NAN136457,136457,草屯,POINT (120.683828 23.97614),2023-07-13T00:00:00,2023-07-14T00:19:21.17
NAN136492,136492,永豐,POINT (120.670117736648 23.9361679808547),2023-07-13T00:00:00,2023-07-14T00:19:21.53
NAN136485,136485,永豐,POINT (120.670059970352 23.9363299977401),2023-07-13T00:00:00,2023-07-14T00:19:21.373
NAN137370,137370,大觀,POINT (120.68513 23.98252),2023-07-13T00:00:00,2023-07-14T00:19:21.607
NAN137368,137368,御史里,POINT (120.687963 23.990451),2023-07-13T00:00:00,2023-07-14T00:19:21.687
NAN136467,136467,中興國中,POINT (120.693719 23.93209),2023-07-13T00:00:00,2023-07-14T00:19:21.267
NAN136472,136472,名竹大橋,POINT (120.709919 23.811231),2023-07-13T00:00:00,2023-07-14T00:19:21.313
NAN136490,136490,工務段,POINT (120.67816 23.91873),2023-07-13T00:00:00,2023-07-14T00:19:21.483
NAN137367,137367,御史里,POINT (120.687806 23.990411),2023-07-13T00:00:00,2023-07-14T00:19:21.453
NAN137373,137373,初鄉,POINT (120.735241 23.765271),2023-07-13T00:00:00,2023-07-14T00:19:21.607
NAN136493,136493,營盤路口,POINT (120.67566 23.94333),2023-07-13T00:00:00,2023-07-14T00:19:21.437
NAN137378,137378,內湖,POINT (120.77866 23.71998),2023-07-13T00:00:00,2023-07-14T00:19:21.703
NAN137376,137376,廣興,POINT (120.76084 23.73846),2023-07-13T00:00:00,2023-07-14T00:19:21.767
NAN136480,136480,秀傳醫院,POINT (120.714130214027 23.8008042093273),2023-07-13T00:00:00,2023-07-14T00:19:21.39
