StationGroupUID,StationGroupID,StationGroupName,StationGroupPosition,UpdateTime,VersionID
THB360－031,360－031,{'Zh_tw': '國華路口'},"{'PositionLon': 120.824665936022, 'PositionLat': 24.5765347897601, 'GeoHash': 'wsmgv6jbd'}",2023-07-13T07:38:39+08:00,1790
THB360－032,360－032,{'Zh_tw': '南苗'},"{'PositionLon': 120.8155735, 'PositionLat': 24.5521335, 'GeoHash': 'wsmgtjx4w'}",2023-07-13T07:38:39+08:00,1790
THB360－033,360－033,{'Zh_tw': '中苗'},"{'PositionLon': 120.82002, 'PositionLat': 24.55852, 'GeoHash': 'wsmgtqdrw'}",2023-07-13T07:38:39+08:00,1790
THB360－034,360－034,{'Zh_tw': '苗栗醫院'},"{'PositionLon': 120.840835, 'PositionLat': 24.574525, 'GeoHash': 'wsmgvc9sg'}",2023-07-13T07:38:39+08:00,1790
THB360－035,360－035,{'Zh_tw': '建中街'},"{'PositionLon': 120.82359, 'PositionLat': 24.56913, 'GeoHash': 'wsmgv2tj9'}",2023-07-13T07:38:39+08:00,1790
THB360－036,360－036,{'Zh_tw': '南勢坑'},"{'PositionLon': 120.80328, 'PositionLat': 24.57885, 'GeoHash': 'wsmgufqq0'}",2023-07-13T07:38:39+08:00,1790
THB360－037,360－037,{'Zh_tw': '中苗市場'},"{'PositionLon': 120.818748850723, 'PositionLat': 24.5576325377024, 'GeoHash': 'wsmgtq9d8'}",2023-07-13T07:38:39+08:00,1790
THB360－038,360－038,{'Zh_tw': '龜山口'},"{'PositionLon': 120.81668364096, 'PositionLat': 24.5390436993544, 'GeoHash': 'wsmgt70n2'}",2023-07-13T07:38:39+08:00,1790
THB360－039,360－039,{'Zh_tw': '台銀前'},"{'PositionLon': 120.8211, 'PositionLat': 24.55841, 'GeoHash': 'wsmgtqepp'}",2023-07-13T07:38:39+08:00,1790
THB360－040,360－040,{'Zh_tw': '水利會'},"{'PositionLon': 120.82334, 'PositionLat': 24.56617, 'GeoHash': 'wsmgv2hu7'}",2023-07-13T07:38:39+08:00,1790
THB360－041,360－041,{'Zh_tw': '新川'},"{'PositionLon': 120.805585, 'PositionLat': 24.573905, 'GeoHash': 'wsmgucxcq'}",2023-07-13T07:38:39+08:00,1790
THB360－042,360－042,{'Zh_tw': '彭厝'},"{'PositionLon': 120.82512108188, 'PositionLat': 24.583920991323, 'GeoHash': 'wsmgv7q5t'}",2023-07-13T07:38:39+08:00,1790
THB360－043,360－043,{'Zh_tw': '北苗'},"{'PositionLon': 120.82433, 'PositionLat': 24.56911, 'GeoHash': 'wsmgv2tt6'}",2023-07-13T07:38:39+08:00,1790
THB360－044,360－044,{'Zh_tw': '勝利'},"{'PositionLon': 120.81623, 'PositionLat': 24.547845, 'GeoHash': 'wsmgthz9w'}",2023-07-13T07:38:39+08:00,1790
THB360－045,360－045,{'Zh_tw': '嘉盛'},"{'PositionLon': 120.832245, 'PositionLat': 24.572175, 'GeoHash': 'wsmgv95r7'}",2023-07-13T07:38:39+08:00,1790
THB360－047,360－047,{'Zh_tw': '苗栗火車站'},"{'PositionLon': 120.82296, 'PositionLat': 24.57019, 'GeoHash': 'wsmgv2uee'}",2023-07-13T07:38:39+08:00,1790
THB360－048,360－048,{'Zh_tw': '南勢(苗栗)'},"{'PositionLon': 120.79215, 'PositionLat': 24.522035, 'GeoHash': 'wsmgs8n5j'}",2023-07-13T07:38:39+08:00,1790
THB360－050,360－050,{'Zh_tw': '建功國小'},"{'PositionLon': 120.8242385, 'PositionLat': 24.5652433, 'GeoHash': 'wsmgtrvwb'}",2023-07-13T07:38:39+08:00,1790
THB360－051,360－051,{'Zh_tw': '龜山'},"{'PositionLon': 120.817715, 'PositionLat': 24.531545, 'GeoHash': 'wsmgt3bf8'}",2023-07-13T07:38:39+08:00,1790
THB360－053,360－053,{'Zh_tw': '聯合大學'},"{'PositionLon': 120.81199, 'PositionLat': 24.54557, 'GeoHash': 'wsmgthks7'}",2023-07-13T07:38:39+08:00,1790
THB360－054,360－054,{'Zh_tw': '苗栗站'},"{'PositionLon': 120.815435, 'PositionLat': 24.553235, 'GeoHash': 'wsmgtjz0g'}",2023-07-13T07:38:39+08:00,1790
THB360－056,360－056,{'Zh_tw': '同心公園'},"{'PositionLon': 120.82273, 'PositionLat': 24.56256, 'GeoHash': 'wsmgtrkrm'}",2023-07-13T07:38:39+08:00,1790
THB360－057,360－057,{'Zh_tw': '合作金庫'},"{'PositionLon': 120.81863, 'PositionLat': 24.55457, 'GeoHash': 'wsmgtq12w'}",2023-07-13T07:38:39+08:00,1790
THB360－058,360－058,{'Zh_tw': '台電前'},"{'PositionLon': 120.82947, 'PositionLat': 24.57143, 'GeoHash': 'wsmgv916f'}",2023-07-13T07:38:39+08:00,1790
THB360－059,360－059,{'Zh_tw': '復興路口'},"{'PositionLon': 120.835165, 'PositionLat': 24.57294, 'GeoHash': 'wsmgv9m7z'}",2023-07-13T07:38:39+08:00,1790
THB360－060,360－060,{'Zh_tw': '至公路'},"{'PositionLon': 120.81935, 'PositionLat': 24.55705, 'GeoHash': 'wsmgtq3zn'}",2023-07-13T07:38:39+08:00,1790
THB360－061,360－061,{'Zh_tw': '南苗市場'},"{'PositionLon': 120.81731, 'PositionLat': 24.55566, 'GeoHash': 'wsmgtq0rp'}",2023-07-13T07:38:39+08:00,1790
THB360－062,360－062,{'Zh_tw': '苗栗農工'},"{'PositionLon': 120.834257, 'PositionLat': 24.556198, 'GeoHash': 'wsmgtwkf4'}",2023-07-13T07:38:39+08:00,1790
THB360－063,360－063,{'Zh_tw': '五湖口'},"{'PositionLon': 120.788545, 'PositionLat': 24.52011, 'GeoHash': 'wsmgkxexc'}",2023-07-13T07:38:39+08:00,1790
THB360－064,360－064,{'Zh_tw': '田寮'},"{'PositionLon': 120.824775, 'PositionLat': 24.581345, 'GeoHash': 'wsmgv6vut'}",2023-07-13T07:38:39+08:00,1790
THB360－065,360－065,{'Zh_tw': '苗栗'},"{'PositionLon': 120.82282, 'PositionLat': 24.56965, 'GeoHash': 'wsmgv2u2x'}",2023-07-13T07:38:39+08:00,1790
THB360－066,360－066,{'Zh_tw': '八甲校區2'},"{'PositionLon': 120.7902, 'PositionLat': 24.53943, 'GeoHash': 'wsmgsek8x'}",2023-07-13T07:38:39+08:00,1790
THB360－067,360－067,{'Zh_tw': '監理站'},"{'PositionLon': 120.809875, 'PositionLat': 24.56708, 'GeoHash': 'wsmgv071d'}",2023-07-13T07:38:39+08:00,1790
THB360－068,360－068,{'Zh_tw': '水流娘'},"{'PositionLon': 120.81744, 'PositionLat': 24.53228, 'GeoHash': 'wsmgt3bwf'}",2023-07-13T07:38:39+08:00,1790
THB360－069,360－069,{'Zh_tw': '三角公園'},"{'PositionLon': 120.817168, 'PositionLat': 24.552613, 'GeoHash': 'wsmgtm8mk'}",2023-07-13T07:38:39+08:00,1790
THB360－070,360－070,{'Zh_tw': '華南銀行'},"{'PositionLon': 120.81923, 'PositionLat': 24.55532, 'GeoHash': 'wsmgtq1vh'}",2023-07-13T07:38:39+08:00,1790
THB360－071,360－071,{'Zh_tw': '光復路口'},"{'PositionLon': 120.816723, 'PositionLat': 24.555583, 'GeoHash': 'wsmgtq0n9'}",2023-07-13T07:38:39+08:00,1790
THB360－072,360－072,{'Zh_tw': '大同國小'},"{'PositionLon': 120.81536, 'PositionLat': 24.55252, 'GeoHash': 'wsmgtjxhc'}",2023-07-13T07:38:39+08:00,1790
THB360－073,360－073,{'Zh_tw': '仁愛社區'},"{'PositionLon': 120.817045, 'PositionLat': 24.54207, 'GeoHash': 'wsmgt78rc'}",2023-07-13T07:38:39+08:00,1790
THB360－074,360－074,{'Zh_tw': '民權街口'},"{'PositionLon': 120.82327, 'PositionLat': 24.56222, 'GeoHash': 'wsmgtrkv6'}",2023-07-13T07:38:39+08:00,1790
THB360－075,360－075,{'Zh_tw': '育民工家'},"{'PositionLon': 120.815156666667, 'PositionLat': 24.5400166666667, 'GeoHash': 'wsmgt5qgv'}",2023-07-13T07:38:39+08:00,1790
THB360－076,360－076,{'Zh_tw': '大川醫院'},"{'PositionLon': 120.82233, 'PositionLat': 24.56063, 'GeoHash': 'wsmgtrhhh'}",2023-07-13T07:38:39+08:00,1790
THB360－077,360－077,{'Zh_tw': '苗栗高中'},"{'PositionLon': 120.816477, 'PositionLat': 24.55885, 'GeoHash': 'wsmgtnzce'}",2023-07-13T07:38:39+08:00,1790
THB360－078,360－078,{'Zh_tw': '八甲校區1'},"{'PositionLon': 120.78844, 'PositionLat': 24.53646, 'GeoHash': 'wsmgsdern'}",2023-07-13T07:38:39+08:00,1790
THB360－092,360－092,{'Zh_tw': '三角公園'},"{'PositionLon': 120.81719, 'PositionLat': 24.552595, 'GeoHash': 'wsmgtm8mh'}",2023-07-13T07:38:39+08:00,1790
THB360－095,360－095,{'Zh_tw': '苗栗高中'},"{'PositionLon': 120.816477, 'PositionLat': 24.55885, 'GeoHash': 'wsmgtnzce'}",2023-07-13T07:38:39+08:00,1790
THB361－001,361－001,{'Zh_tw': '朝陽路口'},"{'PositionLon': 120.867373489061, 'PositionLat': 24.6547907716704, 'GeoHash': 'wsmuq2kbt'}",2023-07-13T07:38:39+08:00,1790
THB361－002,361－002,{'Zh_tw': '鄭漢碑'},"{'PositionLon': 120.850135, 'PositionLat': 24.655245, 'GeoHash': 'wsmuq027h'}",2023-07-13T07:38:39+08:00,1790
THB361－003,361－003,{'Zh_tw': '龍昇村'},"{'PositionLon': 120.842795, 'PositionLat': 24.64204, 'GeoHash': 'wsmujvgn3'}",2023-07-13T07:38:39+08:00,1790
THB361－004,361－004,{'Zh_tw': '江山儒園'},"{'PositionLon': 120.84672, 'PositionLat': 24.64911, 'GeoHash': 'wsmujzjzk'}",2023-07-13T07:38:39+08:00,1790
THB361－005,361－005,{'Zh_tw': '育達校區'},"{'PositionLon': 120.84209, 'PositionLat': 24.6503, 'GeoHash': 'wsmujz6w2'}",2023-07-13T07:38:39+08:00,1790
THB361－006,361－006,{'Zh_tw': '談文湖'},"{'PositionLon': 120.85856, 'PositionLat': 24.656385, 'GeoHash': 'wsmuq0w9b'}",2023-07-13T07:38:39+08:00,1790
THB361－007,361－007,{'Zh_tw': '大坪加油站'},"{'PositionLon': 120.89199294, 'PositionLat': 24.61465144, 'GeoHash': 'wsmunbyye'}",2023-07-13T07:38:39+08:00,1790
THB361－008,361－008,{'Zh_tw': '朝陽村'},"{'PositionLon': 120.86399, 'PositionLat': 24.657015, 'GeoHash': 'wsmuq2dmx'}",2023-07-13T07:38:39+08:00,1790
THB361－010,361－010,{'Zh_tw': '豐湖'},"{'PositionLon': 120.835605, 'PositionLat': 24.6117, 'GeoHash': 'wsmuj8mv9'}",2023-07-13T07:38:39+08:00,1790
THB361－011,361－011,{'Zh_tw': '錦水'},"{'PositionLon': 120.889005, 'PositionLat': 24.605578, 'GeoHash': 'wsmgyzk9v'}",2023-07-13T07:38:39+08:00,1790
THB361－012,361－012,{'Zh_tw': '錦水村'},"{'PositionLon': 120.891655, 'PositionLat': 24.610585, 'GeoHash': 'wsmunbnx5'}",2023-07-13T07:38:39+08:00,1790
THB361－013,361－013,{'Zh_tw': '崩崁下'},"{'PositionLon': 120.847055, 'PositionLat': 24.65744, 'GeoHash': 'wsmumbwpu'}",2023-07-13T07:38:39+08:00,1790
THB361－014,361－014,{'Zh_tw': '九車龍'},"{'PositionLon': 120.834625, 'PositionLat': 24.64655, 'GeoHash': 'wsmujwv0d'}",2023-07-13T07:38:39+08:00,1790
THB361－015,361－015,{'Zh_tw': '談文派出所'},"{'PositionLon': 120.852645, 'PositionLat': 24.654005, 'GeoHash': 'wsmuq045y'}",2023-07-13T07:38:39+08:00,1790
THB361－016,361－016,{'Zh_tw': '聯亞學院'},"{'PositionLon': 120.891835, 'PositionLat': 24.618345, 'GeoHash': 'wsmuncwsr'}",2023-07-13T07:38:39+08:00,1790
THB361－017,361－017,{'Zh_tw': '潭內'},"{'PositionLon': 120.828855, 'PositionLat': 24.639645, 'GeoHash': 'wsmujt8bk'}",2023-07-13T07:38:39+08:00,1790
THB361－018,361－018,{'Zh_tw': '頭家城'},"{'PositionLon': 120.872635, 'PositionLat': 24.649105, 'GeoHash': 'wsmunx0z2'}",2023-07-13T07:38:39+08:00,1790
THB361－019,361－019,{'Zh_tw': '造橋國中'},"{'PositionLon': 120.86475, 'PositionLat': 24.639515, 'GeoHash': 'wsmunm7p8'}",2023-07-13T07:38:39+08:00,1790
THB361－020,361－020,{'Zh_tw': '西坑'},"{'PositionLon': 120.85941, 'PositionLat': 24.63455, 'GeoHash': 'wsmunhx4s'}",2023-07-13T07:38:39+08:00,1790
THB361－021,361－021,{'Zh_tw': '長安新村'},"{'PositionLon': 120.86977, 'PositionLat': 24.644205, 'GeoHash': 'wsmunqqdv'}",2023-07-13T07:38:39+08:00,1790
THB361－022,361－022,{'Zh_tw': '香格里拉'},"{'PositionLon': 120.84703, 'PositionLat': 24.62435, 'GeoHash': 'wsmujfwp5'}",2023-07-13T07:38:39+08:00,1790
THB361－023,361－023,{'Zh_tw': '大衛營'},"{'PositionLon': 120.838355, 'PositionLat': 24.61566, 'GeoHash': 'wsmuj9pu9'}",2023-07-13T07:38:39+08:00,1790
THB361－024,361－024,{'Zh_tw': '談文國小'},"{'PositionLon': 120.850435, 'PositionLat': 24.65211, 'GeoHash': 'wsmunpb8g'}",2023-07-13T07:38:39+08:00,1790
THB361－025,361－025,{'Zh_tw': '錦水社區'},"{'PositionLon': 120.890555, 'PositionLat': 24.60812, 'GeoHash': 'wsmgyzvbd'}",2023-07-13T07:38:39+08:00,1790
THB361－026,361－026,{'Zh_tw': '造橋站'},"{'PositionLon': 120.867125, 'PositionLat': 24.64216, 'GeoHash': 'wsmunmuyb'}",2023-07-13T07:38:39+08:00,1790
THB361－027,361－027,{'Zh_tw': '大西村'},"{'PositionLon': 120.891565, 'PositionLat': 24.624785, 'GeoHash': 'wsmunfy9c'}",2023-07-13T07:38:39+08:00,1790
THB361－028,361－028,{'Zh_tw': '中潭站'},"{'PositionLon': 120.82363475, 'PositionLat': 24.62951625, 'GeoHash': 'wsmuj7tj6'}",2023-07-13T07:38:39+08:00,1790
THB361－029,361－029,{'Zh_tw': '龍音湖'},"{'PositionLon': 120.826165, 'PositionLat': 24.632805, 'GeoHash': 'wsmujkqbm'}",2023-07-13T07:38:39+08:00,1790
THB361－030,361－030,{'Zh_tw': '大坪'},"{'PositionLon': 120.891233947411, 'PositionLat': 24.6224219968499, 'GeoHash': 'wsmunfqk1'}",2023-07-13T07:38:39+08:00,1790
THB361－031,361－031,{'Zh_tw': '崎頂'},"{'PositionLon': 120.85151, 'PositionLat': 24.625795, 'GeoHash': 'wsmun4crs'}",2023-07-13T07:38:39+08:00,1790
THB361－033,361－033,{'Zh_tw': '祥騰社區'},"{'PositionLon': 120.872725, 'PositionLat': 24.64659, 'GeoHash': 'wsmunwbbf'}",2023-07-13T07:38:39+08:00,1790
THB361－034,361－034,{'Zh_tw': '育達大學'},"{'PositionLon': 120.84364, 'PositionLat': 24.648185, 'GeoHash': 'wsmujz5dh'}",2023-07-13T07:38:39+08:00,1790
THB361－035,361－035,{'Zh_tw': '張厝'},"{'PositionLon': 120.855715, 'PositionLat': 24.631525, 'GeoHash': 'wsmunhh3n'}",2023-07-13T07:38:39+08:00,1790
THB361－041,361－041,{'Zh_tw': '朝陽村站'},"{'PositionLon': 120.86854356, 'PositionLat': 24.65188069, 'GeoHash': 'wsmunrtz9'}",2023-07-13T07:38:39+08:00,1790
THB362－001,362－001,{'Zh_tw': '茄苳坑'},"{'PositionLon': 120.88452, 'PositionLat': 24.598295, 'GeoHash': 'wsmgyvcrm'}",2023-07-13T07:38:39+08:00,1790
THB362－002,362－002,{'Zh_tw': '明德'},"{'PositionLon': 120.882159740972, 'PositionLat': 24.5866934297255, 'GeoHash': 'wsmgyezey'}",2023-07-13T07:38:39+08:00,1790
THB362－003,362－003,{'Zh_tw': '玻璃廠'},"{'PositionLon': 120.85878, 'PositionLat': 24.57853, 'GeoHash': 'wsmgy4qsm'}",2023-07-13T07:38:39+08:00,1790
THB362－004,362－004,{'Zh_tw': '象山村'},"{'PositionLon': 120.86407, 'PositionLat': 24.57998, 'GeoHash': 'wsmgy6dsb'}",2023-07-13T07:38:39+08:00,1790
THB362－005,362－005,{'Zh_tw': '苗栗工務段'},"{'PositionLon': 120.848765, 'PositionLat': 24.574375, 'GeoHash': 'wsmgvcxkh'}",2023-07-13T07:38:39+08:00,1790
THB362－006,362－006,{'Zh_tw': '響隆橋'},"{'PositionLon': 120.877755, 'PositionLat': 24.5827, 'GeoHash': 'wsmgyehkx'}",2023-07-13T07:38:39+08:00,1790
THB362－007,362－007,{'Zh_tw': '扒仔岡'},"{'PositionLon': 120.866808012234, 'PositionLat': 24.5804655114769, 'GeoHash': 'wsmgy6sx8'}",2023-07-13T07:38:39+08:00,1790
THB362－008,362－008,{'Zh_tw': '鳴鳳入口'},"{'PositionLon': 120.870679878505, 'PositionLat': 24.5807659630242, 'GeoHash': 'wsmgy6z36'}",2023-07-13T07:38:39+08:00,1790
THB362－009,362－009,{'Zh_tw': '頭屋站'},"{'PositionLon': 120.851368292541, 'PositionLat': 24.5749074558367, 'GeoHash': 'wsmgy19r0'}",2023-07-13T07:38:39+08:00,1790
THB362－010,362－010,{'Zh_tw': '傳家堡'},"{'PositionLon': 120.86113, 'PositionLat': 24.579595, 'GeoHash': 'wsmgy686s'}",2023-07-13T07:38:39+08:00,1790
THB362－011,362－011,{'Zh_tw': '頭屋郵局'},"{'PositionLon': 120.85399, 'PositionLat': 24.5763, 'GeoHash': 'wsmgy1gpq'}",2023-07-13T07:38:39+08:00,1790
THB363－001,363－001,{'Zh_tw': '樟樹伯公'},"{'PositionLon': 120.82388, 'PositionLat': 24.515, 'GeoHash': 'wsmgmqv60'}",2023-07-13T07:38:39+08:00,1790
THB363－002,363－002,{'Zh_tw': '寬仁'},"{'PositionLon': 120.839715, 'PositionLat': 24.528305, 'GeoHash': 'wsmgtc0z9'}",2023-07-13T07:38:39+08:00,1790
THB363－003,363－003,{'Zh_tw': '新珠廠'},"{'PositionLon': 120.82194398143, 'PositionLat': 24.5294852938182, 'GeoHash': 'wsmgt37ye'}",2023-07-13T07:38:39+08:00,1790
THB363－004,363－004,{'Zh_tw': '鶴岡'},"{'PositionLon': 120.831204955313, 'PositionLat': 24.5314492926225, 'GeoHash': 'wsmgt9fd5'}",2023-07-13T07:38:39+08:00,1790
THB363－005,363－005,{'Zh_tw': '福全'},"{'PositionLon': 120.82919, 'PositionLat': 24.483555, 'GeoHash': 'wsmgm915h'}",2023-07-13T07:38:39+08:00,1790
THB363－006,363－006,{'Zh_tw': '福園'},"{'PositionLon': 120.83017, 'PositionLat': 24.475225, 'GeoHash': 'wsmgjx9fe'}",2023-07-13T07:38:39+08:00,1790
THB363－007,363－007,{'Zh_tw': '鶴岡口'},"{'PositionLon': 120.818907666667, 'PositionLat': 24.5288683333333, 'GeoHash': 'wsmgt33eh'}",2023-07-13T07:38:39+08:00,1790
THB363－008,363－008,{'Zh_tw': '東西橋'},"{'PositionLon': 120.836715, 'PositionLat': 24.52812, 'GeoHash': 'wsmgt9nwe'}",2023-07-13T07:38:39+08:00,1790
THB363－009,363－009,{'Zh_tw': '鄉界'},"{'PositionLon': 120.813054388225, 'PositionLat': 24.474729105351, 'GeoHash': 'wsmgjpmrs'}",2023-07-13T07:38:39+08:00,1790
THB363－010,363－010,{'Zh_tw': '公館國中'},"{'PositionLon': 120.828025, 'PositionLat': 24.498395, 'GeoHash': 'wsmgmeb33'}",2023-07-13T07:38:39+08:00,1790
THB363－011,363－011,{'Zh_tw': '枋屋'},"{'PositionLon': 120.828825, 'PositionLat': 24.486165, 'GeoHash': 'wsmgm98f5'}",2023-07-13T07:38:39+08:00,1790
THB363－012,363－012,{'Zh_tw': '公館'},"{'PositionLon': 120.828136777779, 'PositionLat': 24.5019633480148, 'GeoHash': 'wsmgms2q7'}",2023-07-13T07:38:39+08:00,1790
THB363－013,363－013,{'Zh_tw': '玉泉'},"{'PositionLon': 120.825953924585, 'PositionLat': 24.5090886215475, 'GeoHash': 'wsmgmmwzb'}",2023-07-13T07:38:39+08:00,1790
THB363－014,363－014,{'Zh_tw': '館南'},"{'PositionLon': 120.828005, 'PositionLat': 24.49312, 'GeoHash': 'wsmgmdb6b'}",2023-07-13T07:38:39+08:00,1790
THB363－015,363－015,{'Zh_tw': '胡厝'},"{'PositionLon': 120.833745, 'PositionLat': 24.53099, 'GeoHash': 'wsmgt9srq'}",2023-07-13T07:38:39+08:00,1790
THB363－016,363－016,{'Zh_tw': '精米所'},"{'PositionLon': 120.848768431911, 'PositionLat': 24.4656237558025, 'GeoHash': 'wsmgjvz6s'}",2023-07-13T07:38:39+08:00,1790
THB363－017,363－017,{'Zh_tw': '石圍牆'},"{'PositionLon': 120.81934, 'PositionLat': 24.47201, 'GeoHash': 'wsmgjqczy'}",2023-07-13T07:38:39+08:00,1790
THB363－018,363－018,{'Zh_tw': '南河國小'},"{'PositionLon': 120.85286, 'PositionLat': 24.529885, 'GeoHash': 'wsmgw1d2g'}",2023-07-13T07:38:39+08:00,1790
THB363－019,363－019,{'Zh_tw': '高禾程'},"{'PositionLon': 120.825343128086, 'PositionLat': 24.5311973491613, 'GeoHash': 'wsmgt3y2d'}",2023-07-13T07:38:39+08:00,1790
THB363－020,363－020,{'Zh_tw': '福星'},"{'PositionLon': 120.82984, 'PositionLat': 24.47948, 'GeoHash': 'wsmgm83e7'}",2023-07-13T07:38:39+08:00,1790
THB363－021,363－021,{'Zh_tw': '福德'},"{'PositionLon': 120.861884088967, 'PositionLat': 24.4655804961151, 'GeoHash': 'wsmgnmbfq'}",2023-07-13T07:38:39+08:00,1790
THB363－022,363－022,{'Zh_tw': '玉清寺口'},"{'PositionLon': 120.856315, 'PositionLat': 24.5333, 'GeoHash': 'wsmgw4huu'}",2023-07-13T07:38:39+08:00,1790
THB363－023,363－023,{'Zh_tw': '蠶絲廠'},"{'PositionLon': 120.826875, 'PositionLat': 24.506235, 'GeoHash': 'wsmgmmprn'}",2023-07-13T07:38:39+08:00,1790
THB363－024,363－024,{'Zh_tw': '香埔'},"{'PositionLon': 120.825155, 'PositionLat': 24.4725, 'GeoHash': 'wsmgjrn4w'}",2023-07-13T07:38:39+08:00,1790
THB363－025,363－025,{'Zh_tw': '楊喜崎'},"{'PositionLon': 120.8432422629, 'PositionLat': 24.466312941493, 'GeoHash': 'wsmgjvgqe'}",2023-07-13T07:38:39+08:00,1790
THB363－026,363－026,{'Zh_tw': '新庄角'},"{'PositionLon': 120.85021, 'PositionLat': 24.527685, 'GeoHash': 'wsmgw10kj'}",2023-07-13T07:38:39+08:00,1790
THB363－027,363－027,{'Zh_tw': '關爺宮'},"{'PositionLon': 120.817648, 'PositionLat': 24.4728525, 'GeoHash': 'wsmgjr0sx'}",2023-07-13T07:38:39+08:00,1790
THB363－028,363－028,{'Zh_tw': '善西橋'},"{'PositionLon': 120.849190055516, 'PositionLat': 24.5246607638168, 'GeoHash': 'wsmgtbxdw'}",2023-07-13T07:38:39+08:00,1790
THB363－029,363－029,{'Zh_tw': '出礦坑'},"{'PositionLon': 120.851904, 'PositionLat': 24.4641725, 'GeoHash': 'wsmgnj9dj'}",2023-07-13T07:38:39+08:00,1790
THB363－030,363－030,{'Zh_tw': '五谷岡'},"{'PositionLon': 120.82149, 'PositionLat': 24.52066, 'GeoHash': 'wsmgmrge0'}",2023-07-13T07:38:39+08:00,1790
THB363－031,363－031,{'Zh_tw': '交流道口'},"{'PositionLon': 120.81937, 'PositionLat': 24.527065, 'GeoHash': 'wsmgt31bx'}",2023-07-13T07:38:39+08:00,1790
THB363－032,363－032,{'Zh_tw': '北河活動中心'},"{'PositionLon': 120.858845, 'PositionLat': 24.53509, 'GeoHash': 'wsmgw4qxr'}",2023-07-13T07:38:39+08:00,1790
THB363－034,363－034,{'Zh_tw': '苗栗特色館'},"{'PositionLon': 120.82825, 'PositionLat': 24.490925, 'GeoHash': 'wsmgmd2my'}",2023-07-13T07:38:39+08:00,1790
THB363－035,363－035,{'Zh_tw': '上福基'},"{'PositionLon': 120.834825, 'PositionLat': 24.466695, 'GeoHash': 'wsmgjwj0z'}",2023-07-13T07:38:39+08:00,1790
THB363－036,363－036,{'Zh_tw': '福基'},"{'PositionLon': 120.830415, 'PositionLat': 24.472805, 'GeoHash': 'wsmgjx4h2'}",2023-07-13T07:38:39+08:00,1790
THB363－037,363－037,{'Zh_tw': '福基'},"{'PositionLon': 120.829446, 'PositionLat': 24.472329, 'GeoHash': 'wsmgjx13d'}",2023-07-13T07:38:39+08:00,1790
THB363－040,363－040,{'Zh_tw': '宏福社區'},"{'PositionLon': 120.828115, 'PositionLat': 24.5318, 'GeoHash': 'wsmgt9bk5'}",2023-07-13T07:38:39+08:00,1790
THB363－042,363－042,{'Zh_tw': '百成加油站'},"{'PositionLon': 120.81931, 'PositionLat': 24.52779, 'GeoHash': 'wsmgt31ut'}",2023-07-13T07:38:39+08:00,1790
THB363－043,363－043,{'Zh_tw': '德馨社區'},"{'PositionLon': 120.8235155, 'PositionLat': 24.530374, 'GeoHash': 'wsmgt3sgz'}",2023-07-13T07:38:39+08:00,1790
THB363－048,363－048,{'Zh_tw': '黃金小鎮'},"{'PositionLon': 120.83119235, 'PositionLat': 24.4701842, 'GeoHash': 'wsmgjwdt4'}",2023-07-13T07:38:39+08:00,1790
THB364－001,364－001,{'Zh_tw': '郵局前'},"{'PositionLon': 120.868208607054, 'PositionLat': 24.4221210956319, 'GeoHash': 'wsmfymvt1'}",2023-07-13T07:38:39+08:00,1790
THB364－002,364－002,{'Zh_tw': '華興國小'},"{'PositionLon': 120.87379, 'PositionLat': 24.44358, 'GeoHash': 'wsmgn9cd5'}",2023-07-13T07:38:39+08:00,1790
THB364－003,364－003,{'Zh_tw': '淋漓樹下'},"{'PositionLon': 120.86744, 'PositionLat': 24.39103, 'GeoHash': 'wsmfy2kbp'}",2023-07-13T07:38:39+08:00,1790
THB364－004,364－004,{'Zh_tw': '法雲寺口'},"{'PositionLon': 120.874805, 'PositionLat': 24.453255, 'GeoHash': 'wsmgned6e'}",2023-07-13T07:38:39+08:00,1790
THB364－005,364－005,{'Zh_tw': '上禾埕'},"{'PositionLon': 120.867525, 'PositionLat': 24.363765, 'GeoHash': 'wsmfw7m11'}",2023-07-13T07:38:39+08:00,1790
THB364－006,364－006,{'Zh_tw': '雙坑'},"{'PositionLon': 120.833145, 'PositionLat': 24.353915, 'GeoHash': 'wsmft9kpb'}",2023-07-13T07:38:39+08:00,1790
THB364－007,364－007,{'Zh_tw': '國中前'},"{'PositionLon': 120.870255, 'PositionLat': 24.42535, 'GeoHash': 'wsmfyqrpc'}",2023-07-13T07:38:39+08:00,1790
THB364－008,364－008,{'Zh_tw': '大禾埕'},"{'PositionLon': 120.867995, 'PositionLat': 24.36747, 'GeoHash': 'wsmfw7vqu'}",2023-07-13T07:38:39+08:00,1790
THB364－009,364－009,{'Zh_tw': '茄苳樹下'},"{'PositionLon': 120.893955, 'PositionLat': 24.426891, 'GeoHash': 'wsmfznb2c'}",2023-07-13T07:38:39+08:00,1790
THB364－010,364－010,{'Zh_tw': '福德祠前'},"{'PositionLon': 120.86809, 'PositionLat': 24.423285, 'GeoHash': 'wsmfyqj7y'}",2023-07-13T07:38:39+08:00,1790
THB364－011,364－011,{'Zh_tw': '法寶寺'},"{'PositionLon': 120.863522, 'PositionLat': 24.419825, 'GeoHash': 'wsmfym6pu'}",2023-07-13T07:38:39+08:00,1790
