PlateNumb,StopUID,StopID,StopName,RouteUID,RouteID,RouteName,Direction,CurrentStop,DestinationStop,StopSequence,StopStatus,IsLastBus,DataTime,TransTime,SrcRecTime,SrcUpdateTime,UpdateTime
,TNN9497,9497,"{'Zh_tw': '新營醫院', 'En': 'Sinying Hospital'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,24,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9496,9496,"{'Zh_tw': '民治市政中心', 'En': 'Minjhih Civic Center'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,23,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9495,9495,"{'Zh_tw': '新營高工', 'En': 'Sinying Industrial Vocational High School'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,22,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9494,9494,"{'Zh_tw': '中正世家', 'En': 'Jhongjhengshihjia'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,21,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9493,9493,"{'Zh_tw': '電力公司', 'En': 'Taiwan Power Company'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,20,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9492,9492,"{'Zh_tw': '新營體育場', 'En': 'Sinying Stadium'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,19,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9491,9491,"{'Zh_tw': '新北里', 'En': 'Sinbei Vil.'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,17,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9490,9490,"{'Zh_tw': '營新醫院', 'En': 'Ever New Hospital'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,16,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24678,24678,"{'Zh_tw': '善化轉運站', 'En': 'Shanhua Bus Station'}",TNN1818,1818,"{'Zh_tw': '山博行假日公車', 'En': 'Mountain Line & Museum Route'}",255,,,1,4,False,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24677,24677,"{'Zh_tw': '善化轉運站', 'En': 'Shanhua Bus Station'}",TNN1818,1818,"{'Zh_tw': '山博行假日公車', 'En': 'Mountain Line & Museum Route'}",255,,,6,4,False,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9489,9489,"{'Zh_tw': '南紙公園', 'En': 'Nanjhih Park'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,10,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9488,9488,"{'Zh_tw': '紙廠', 'En': 'Paper Mill'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,9,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9487,9487,"{'Zh_tw': '太北里南', 'En': 'South of Taibei Vil.'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,8,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9486,9486,"{'Zh_tw': '太子宮郵局', 'En': 'Taizigong Post Office'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,7,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9485,9485,"{'Zh_tw': '太宮派出所', 'En': 'Taigong Police Station'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,6,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9483,9483,"{'Zh_tw': '太南里', 'En': 'Tainan Vil.'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,5,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9482,9482,"{'Zh_tw': '五興里', 'En': 'Wusing Vil.'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,3,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9481,9481,"{'Zh_tw': '舊廍里', 'En': 'Jioubu Vil.'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,2,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9480,9480,"{'Zh_tw': '鐵線里', 'En': 'Tiesian Vil.'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,1,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24662,24662,"{'Zh_tw': '五汴頭', 'En': 'Wubiantou'}",TNN1514,1514,"{'Zh_tw': '黃14', 'En': 'Y14'}",255,,,21,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24661,24661,"{'Zh_tw': '內枋林', 'En': 'Neifanglin'}",TNN1514,1514,"{'Zh_tw': '黃14', 'En': 'Y14'}",255,,,20,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24660,24660,"{'Zh_tw': '白農竹門分部', 'En': 'Bainongjhumen Branch'}",TNN1514,1514,"{'Zh_tw': '黃14', 'En': 'Y14'}",255,,,19,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9479,9479,"{'Zh_tw': '鐵線里', 'En': 'Tiesian Vil.'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,27,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9478,9478,"{'Zh_tw': '舊廍里', 'En': 'Jioubu Vil.'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,26,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9477,9477,"{'Zh_tw': '五興里', 'En': 'Wusing Vil.'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,25,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9476,9476,"{'Zh_tw': '太南里', 'En': 'Tainan Vil.'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,23,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9474,9474,"{'Zh_tw': '太宮派出所', 'En': 'Taigong Police Station'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,22,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9473,9473,"{'Zh_tw': '太子宮郵局', 'En': 'Taizigong Post Office'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,21,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9472,9472,"{'Zh_tw': '太北里南', 'En': 'South of Taibei Vil.'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,20,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9471,9471,"{'Zh_tw': '紙廠', 'En': 'Paper Mill'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,19,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9470,9470,"{'Zh_tw': '南紙公園', 'En': 'Nanjhih Park'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,18,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24659,24659,"{'Zh_tw': '白農竹門分部', 'En': 'Bainongjhumen Branch'}",TNN1514,1514,"{'Zh_tw': '黃14', 'En': 'Y14'}",255,,,16,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24658,24658,"{'Zh_tw': '內枋林', 'En': 'Neifanglin'}",TNN1514,1514,"{'Zh_tw': '黃14', 'En': 'Y14'}",255,,,15,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24657,24657,"{'Zh_tw': '五汴頭', 'En': 'Wubiantou'}",TNN1514,1514,"{'Zh_tw': '黃14', 'En': 'Y14'}",255,,,14,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24656,24656,"{'Zh_tw': '東新嘉', 'En': 'East Sinjia'}",TNN1506,1506,"{'Zh_tw': '黃6', 'En': 'Y6'}",255,,,7,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24655,24655,"{'Zh_tw': '新嘉里', 'En': 'Sinjia Vil.'}",TNN1506,1506,"{'Zh_tw': '黃6', 'En': 'Y6'}",255,,,6,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24654,24654,"{'Zh_tw': '西菁寮', 'En': 'West Jingliao'}",TNN1506,1506,"{'Zh_tw': '黃6', 'En': 'Y6'}",255,,,5,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24653,24653,"{'Zh_tw': '西菁寮', 'En': 'West Jingliao'}",TNN1506,1506,"{'Zh_tw': '黃6', 'En': 'Y6'}",255,,,24,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24652,24652,"{'Zh_tw': '新嘉里', 'En': 'Sinjia Vil.'}",TNN1506,1506,"{'Zh_tw': '黃6', 'En': 'Y6'}",255,,,23,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24651,24651,"{'Zh_tw': '東新嘉', 'En': 'East Sinjia'}",TNN1506,1506,"{'Zh_tw': '黃6', 'En': 'Y6'}",255,,,22,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24650,24650,"{'Zh_tw': '豐里', 'En': 'Fongli'}",TNN1421,1421,"{'Zh_tw': '橘21', 'En': 'O21'}",255,,,20,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9469,9469,"{'Zh_tw': '營新醫院', 'En': 'Ever New Hospital'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,12,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9468,9468,"{'Zh_tw': '新北里', 'En': 'Sinbei Vil.'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,11,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9467,9467,"{'Zh_tw': '新營體育場', 'En': 'Sinying Stadium'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,9,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9466,9466,"{'Zh_tw': '電力公司', 'En': 'Taiwan Power Company'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,8,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9465,9465,"{'Zh_tw': '中正世家', 'En': 'Jhongjhengshihjia'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,7,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9464,9464,"{'Zh_tw': '新營高工', 'En': 'Sinying Industrial Vocational High School'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,6,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9463,9463,"{'Zh_tw': '民治市政中心', 'En': 'Minjhih Civic Center'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,5,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9462,9462,"{'Zh_tw': '新營醫院', 'En': 'Sinying Hospital'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,4,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9461,9461,"{'Zh_tw': '圓環(第一銀行)', 'En': 'Traffic Circle(First Bank)'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,3,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9460,9460,"{'Zh_tw': '中營興業里', 'En': 'Jhongying Singye Vil.'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,2,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24647,24647,"{'Zh_tw': '豐里', 'En': 'Fongli'}",TNN1421,1421,"{'Zh_tw': '橘21', 'En': 'O21'}",255,,,4,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9459,9459,"{'Zh_tw': '新營站', 'En': 'Sinying Station'}",TNN1810,1810,"{'Zh_tw': '棕3-1', 'En': 'BR3-1'}",255,,,1,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9457,9457,"{'Zh_tw': '白河站', 'En': 'Baihe Bus Station'}",TNN1809,1809,"{'Zh_tw': '黃11-1', 'En': 'Y11-1'}",255,,,97,3,False,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9456,9456,"{'Zh_tw': '安養院', 'En': 'Nursing Home'}",TNN1809,1809,"{'Zh_tw': '黃11-1', 'En': 'Y11-1'}",255,,,96,3,False,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9455,9455,"{'Zh_tw': '東山加油站', 'En': 'Dongshan Gas Station'}",TNN1809,1809,"{'Zh_tw': '黃11-1', 'En': 'Y11-1'}",255,,,95,3,False,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9454,9454,"{'Zh_tw': '民眾服務社', 'En': 'Populace Service Association'}",TNN1809,1809,"{'Zh_tw': '黃11-1', 'En': 'Y11-1'}",255,,,94,3,False,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9453,9453,"{'Zh_tw': '北東山', 'En': 'North Dongshan'}",TNN1809,1809,"{'Zh_tw': '黃11-1', 'En': 'Y11-1'}",255,,,92,3,False,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9452,9452,"{'Zh_tw': '東山', 'En': 'Dongshan'}",TNN1809,1809,"{'Zh_tw': '黃11-1', 'En': 'Y11-1'}",255,,,91,3,False,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9451,9451,"{'Zh_tw': '嘉東', 'En': 'Jiadong'}",TNN1809,1809,"{'Zh_tw': '黃11-1', 'En': 'Y11-1'}",255,,,90,3,False,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN5099,5099,"{'Zh_tw': '南化農會', 'En': 'Nanhua Farmers’ Assn.'}",TNN1112,1112,"{'Zh_tw': '綠12', 'En': 'G12'}",255,,,39,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9450,9450,"{'Zh_tw': '凹子腳', 'En': 'Aozihjiao'}",TNN1809,1809,"{'Zh_tw': '黃11-1', 'En': 'Y11-1'}",255,,,89,3,False,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN5098,5098,"{'Zh_tw': '南化國小', 'En': 'Nanhua Elementary School'}",TNN1112,1112,"{'Zh_tw': '綠12', 'En': 'G12'}",255,,,38,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN5097,5097,"{'Zh_tw': '崎腳', 'En': 'Cijiao'}",TNN1112,1112,"{'Zh_tw': '綠12', 'En': 'G12'}",255,,,37,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN5096,5096,"{'Zh_tw': '人仰橋', 'En': 'Renyang Bridge'}",TNN1112,1112,"{'Zh_tw': '綠12', 'En': 'G12'}",255,,,36,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN5095,5095,"{'Zh_tw': '中坑', 'En': 'Jhongkeng'}",TNN1112,1112,"{'Zh_tw': '綠12', 'En': 'G12'}",255,,,35,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN5094,5094,"{'Zh_tw': '新南糖廠', 'En': 'Sinnan Suger Refinery'}",TNN1112,1112,"{'Zh_tw': '綠12', 'En': 'G12'}",255,,,34,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN5093,5093,"{'Zh_tw': '西埔', 'En': 'Sipu'}",TNN1112,1112,"{'Zh_tw': '綠12', 'En': 'G12'}",255,,,33,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN5092,5092,"{'Zh_tw': '三錦橋', 'En': 'Sanjin Bridge'}",TNN1112,1112,"{'Zh_tw': '綠12', 'En': 'G12'}",255,,,32,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN5091,5091,"{'Zh_tw': '九洞橋', 'En': 'Jioudong Bridge'}",TNN1112,1112,"{'Zh_tw': '綠12', 'En': 'G12'}",255,,,31,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN5090,5090,"{'Zh_tw': '三角潭', 'En': 'Sanjiaotan'}",TNN1112,1112,"{'Zh_tw': '綠12', 'En': 'G12'}",255,,,30,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24636,24636,"{'Zh_tw': '大內區公所', 'En': 'Danei District Office'}",TNN1421,1421,"{'Zh_tw': '橘21', 'En': 'O21'}",255,,,29,4,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24632,24632,"{'Zh_tw': '其子瓦(新社)', 'En': 'Cizihwa(Sinshe)'}",TNN1421,1421,"{'Zh_tw': '橘21', 'En': 'O21'}",255,,,13,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24631,24631,"{'Zh_tw': '其子瓦(舊社2)', 'En': 'Cizihwa(Jioushe 2)'}",TNN1421,1421,"{'Zh_tw': '橘21', 'En': 'O21'}",255,,,12,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN24630,24630,"{'Zh_tw': '其子瓦(舊社1)', 'En': 'Cizihwa(Jioushe 1)'}",TNN1421,1421,"{'Zh_tw': '橘21', 'En': 'O21'}",255,,,11,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9449,9449,"{'Zh_tw': '大客', 'En': 'Dake'}",TNN1809,1809,"{'Zh_tw': '黃11-1', 'En': 'Y11-1'}",255,,,88,3,False,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9448,9448,"{'Zh_tw': '下庄', 'En': 'Siajhuang'}",TNN1809,1809,"{'Zh_tw': '黃11-1', 'En': 'Y11-1'}",255,,,87,3,False,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN9447,9447,"{'Zh_tw': '科里', 'En': 'Keli'}",TNN1809,1809,"{'Zh_tw': '黃11-1', 'En': 'Y11-1'}",255,,,86,3,False,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:42:29+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
