RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
616833D,大眾三街,16833,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614145D,大眾五街,14145,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614146D,大眾六街,14146,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614147D,大眾路,14147,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617196D,大脚腿,17196,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617217D,大莊,17217,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614148D,大通一街,14148,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614149D,大通路,14149,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614150D,大富街,14150,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614151D,大智街,14151,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614152D,大智街,14152,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614153D,大智街,14153,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614154D,大智街,14154,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614155D,大智街,14155,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614156D,大智路,14156,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614157D,大智路,14157,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614158D,大港街,14158,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614159D,大發路,14159,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614160D,大順一街,14160,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614161D,大順一路,14161,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614171D,大順七路,14171,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614173D,大順九路,14173,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614162D,大順二街,14162,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614163D,大順二路,14163,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614172D,大順八路,14172,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614164D,大順三街,14164,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614165D,大順三圓環,14165,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614166D,大順三路,14166,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614167D,大順五街,14167,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614168D,大順五路,14168,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614169D,大順六街,14169,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614170D,大順六路,14170,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614174D,大順街,14174,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614175D,大順路,14175,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614176D,大順路,14176,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614177D,大順路,14177,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617218D,大塭寮,17218,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614178D,大愛街,14178,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614179D,大新中山忠孝圓環,14179,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614180D,大新街,14180,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614181D,大新路,14181,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614182D,大業一路,14182,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617219D,大溪,17219,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614183D,大聖一街,14183,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614184D,大聖二街,14184,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614185D,大聖三街,14185,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614186D,大聖路,14186,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614187D,大道街,14187,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614188D,大福街,14188,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617220D,大寮,17220,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614189D,大廟一街,14189,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614190D,大廟二街,14190,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614191D,大廟三街,14191,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614192D,大廟五街,14192,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614193D,大廟六街,14193,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614194D,大德一街,14194,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614195D,大德街,14195,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614196D,大德街,14196,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614197D,大德街,14197,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614198D,大德街,14198,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614199D,大德街,14199,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614200D,大德路,14200,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614201D,大德路,14201,6,市區一般道路,D,臺南市,Tainan,2018-09-28
616834D,大慶路,16834,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614202D,大潭一街,14202,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614203D,大潭二街,14203,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614204D,大學路,14204,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614205D,大學路西段,14205,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614206D,大橋一街,14206,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614207D,大橋二街,14207,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614208D,大橋三街,14208,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614209D,大橋五街,14209,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614210D,大興街,14210,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617221D,大營,17221,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617222D,大豐,17222,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617223D,大灣,17223,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614211D,大灣一街,14211,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614216D,大灣七街,14216,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614212D,大灣二街,14212,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614213D,大灣三街,14213,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614214D,大灣五街,14214,6,市區一般道路,D,臺南市,Tainan,2018-09-28
