StationUID,StationID,StationName,Geometry,UpdateDate,CheckDate
TAO1093,1093,頂水尾,POINT (121.26868 25.05594),2023-07-13T00:00:00,2023-07-14T00:10:42.027
TAO1094,1094,華夏公司,POINT (121.26805 25.05787),2023-07-13T00:00:00,2023-07-14T00:10:42.013
TAO10960,10960,文化路717巷口,POINT (121.24926 24.85145),2023-07-13T00:00:00,2023-07-14T00:10:42.107
TAO1045,1045,磚窯,POINT (121.0936 24.93322),2023-07-13T00:00:00,2023-07-14T00:10:41.417
TAO1096,1096,水尾(富國路三段),POINT (121.26701 25.0616),2023-07-13T00:00:00,2023-07-14T00:10:42.09
TAO1100,1100,北門口,POINT (121.19825 25.06656),2023-07-13T00:00:00,2023-07-14T00:10:42.183
TAO10961,10961,文化路717巷口,POINT (121.24932 24.85131),2023-07-13T00:00:00,2023-07-14T00:10:42.107
TAO1083,1083,蘆竹,POINT (121.26616 25.04945),2023-07-13T00:00:00,2023-07-14T00:10:41.98
TAO10965,10965,龍潭大池(神龍路),POINT (121.21218 24.86253),2023-07-13T00:00:00,2023-07-14T00:10:42.107
TAO10964,10964,中正北龍路口(龍潭站),POINT (121.21553 24.86807),2023-07-13T00:00:00,2023-07-14T00:10:42.107
TAO1052,1052,富岡口,POINT (121.0848 24.93504),2023-07-13T00:00:00,2023-07-14T00:10:41.513
TAO10973,10973,民權路口,POINT (121.2176 24.95833),2023-07-13T00:00:00,2023-07-14T00:10:42.2
TAO1097,1097,水尾(富國路三段),POINT (121.26691 25.06139),2023-07-13T00:00:00,2023-07-14T00:10:42.2
TAO10974,10974,民權路口,POINT (121.21768 24.95843),2023-07-13T00:00:00,2023-07-14T00:10:42.2
TAO11019,11019,聖保祿醫院,POINT (121.31257 24.98156),2023-07-13T00:00:00,2023-07-14T00:10:42.263
TAO11,11,五權國小,POINT (121.23081 25.02334),2023-07-13T00:00:00,2023-07-14T00:10:42.183
TAO110,110,劉厝,POINT (121.19443 25.03774),2023-07-13T00:00:00,2023-07-14T00:10:42.2
TAO1091,1091,永豐餘,POINT (121.26854 25.05488),2023-07-13T00:00:00,2023-07-14T00:10:42.073
TAO106,106,劉厝,POINT (121.17773 25.03356),2023-07-13T00:00:00,2023-07-14T00:10:41.59
TAO1101,1101,北門口,POINT (121.31094 24.99918),2023-07-13T00:00:00,2023-07-14T00:10:42.277
TAO11036,11036,山鼻,POINT (121.28542 25.07845),2023-07-13T00:00:00,2023-07-14T00:10:42.387
TAO11009,11009,會稽國小後門,POINT (121.31014 25.02125),2023-07-13T00:00:00,2023-07-14T00:10:42.277
TAO10962,10962,龍潭大池(神龍路),POINT (121.21224 24.86228),2023-07-13T00:00:00,2023-07-14T00:10:42.153
TAO11014,11014,桃園公車站,POINT (121.31202 24.99026),2023-07-13T00:00:00,2023-07-14T00:10:42.277
TAO11010,11010,楊梅三民公園,POINT (121.17409 24.90652),2023-07-13T00:00:00,2023-07-14T00:10:42.323
TAO11013,11013,新莊國民運動中心,POINT (121.45019 25.03964),2023-07-13T00:00:00,2023-07-14T00:10:42.277
TAO10660,10660,丹鳳派出所,POINT (121.41424 25.02813),2023-07-13T00:00:00,2023-07-14T00:10:41.667
TAO1102,1102,福德宮,POINT (121.25287 24.96058),2023-07-13T00:00:00,2023-07-14T00:10:42.387
TAO11021,11021,萬壽茶專路口,POINT (121.35447 25.00128),2023-07-13T00:00:00,2023-07-14T00:10:42.387
TAO11034,11034,高鐵桃園站,POINT (121.21404 25.01391),2023-07-13T00:00:00,2023-07-14T00:10:42.403
TAO10729,10729,高正鋼鐵,POINT (121.38167 25.05009),2023-07-13T00:00:00,2023-07-14T00:10:41.777
TAO11052,11052,大溪國中,POINT (121.29499 24.88101),2023-07-13T00:00:00,2023-07-14T00:10:42.497
TAO11020,11020,聖保祿醫院,POINT (121.31281 24.9815),2023-07-13T00:00:00,2023-07-14T00:10:42.433
TAO11035,11035,山鼻,POINT (121.28563 25.0785),2023-07-13T00:00:00,2023-07-14T00:10:42.387
