PlateNumb,StopUID,StopID,StopName,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopSequence,StopStatus,NextBusTime,SrcUpdateTime,UpdateTime
,KIN11-7137,11-7137,"{'Zh_tw': '柳林路口', 'En': 'Liulin Rd. Entrance'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",0,23,1,2023-07-14T06:10:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN11-7139,11-7139,"{'Zh_tw': '成功', 'En': 'Chenggong'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",0,24,1,2023-07-14T06:11:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN11-7145,11-7145,"{'Zh_tw': '后園', 'En': 'Houyuan'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",0,26,1,2023-07-14T06:14:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN11-7147,11-7147,"{'Zh_tw': '塔后', 'En': 'Tahou'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",0,27,1,2023-07-14T06:15:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN11-7149,11-7149,"{'Zh_tw': '陶瓷廠', 'En': 'Ceramic Factory'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",0,28,1,2023-07-14T06:15:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN11-7151,11-7151,"{'Zh_tw': '湖前', 'En': 'Huqian'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",0,29,1,2023-07-14T06:16:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN11-7153,11-7153,"{'Zh_tw': '武德新莊', 'En': 'Wude Xinzhuang'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",0,31,1,2023-07-14T06:18:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN11-7155,11-7155,"{'Zh_tw': '山外站', 'En': 'Shanwai Station'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",0,32,1,2023-07-14T06:20:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN11-8003,11-8003,"{'Zh_tw': '工業區', 'En': 'Industrial District'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",0,2,1,2023-07-14T06:01:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN11-8005,11-8005,"{'Zh_tw': '農產中心', 'En': 'Nongchan Center'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",0,3,1,2023-07-14T06:01:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN11-8007,11-8007,"{'Zh_tw': '龍門大鎮', 'En': 'Longmendajhen'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",0,4,1,2023-07-14T06:02:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN11-8009,11-8009,"{'Zh_tw': '消合社', 'En': 'Siaoho Society'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",KIN11,11,"{'Zh_tw': '紅1往山外', 'En': 'Red 1 Bound for Shanwai'}",0,5,1,2023-07-14T06:02:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11005,111-11005,"{'Zh_tw': '慈湖農莊一', 'En': 'Ci Lake Grange 1'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,39,1,2023-07-14T09:28:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11106,111-11106,"{'Zh_tw': '金城站', 'En': 'Jincheng Station'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,1,1,2023-07-14T09:10:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11109,111-11109,"{'Zh_tw': '工業區', 'En': 'Industrial District'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,2,1,2023-07-14T09:10:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11110,111-11110,"{'Zh_tw': '農產中心', 'En': 'Nongchan Center'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,3,1,2023-07-14T09:11:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11113,111-11113,"{'Zh_tw': '龍門大鎮', 'En': 'Longmendajhen'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,4,1,2023-07-14T09:11:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11114,111-11114,"{'Zh_tw': '消合社', 'En': 'Siaoho Society'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,5,1,2023-07-14T09:11:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11117,111-11117,"{'Zh_tw': '榜林圓環', 'En': 'Banglin Cirque'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,6,1,2023-07-14T09:11:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11118,111-11118,"{'Zh_tw': '前厝一', 'En': 'Qiancuo 1'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,7,1,2023-07-14T09:12:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11121,111-11121,"{'Zh_tw': '前厝', 'En': 'Qiancuo'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,8,1,2023-07-14T09:13:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11122,111-11122,"{'Zh_tw': '頂堡', 'En': 'Dingbao'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,9,1,2023-07-14T09:13:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11125,111-11125,"{'Zh_tw': '更生保護會行政中心', 'En': 'After-Care Association'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,10,1,2023-07-14T09:15:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11126,111-11126,"{'Zh_tw': '仁愛新村', 'En': 'RenAi Xintun'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,11,1,2023-07-14T09:15:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11129,111-11129,"{'Zh_tw': '湖南', 'En': 'Hunang'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,12,1,2023-07-14T09:15:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11130,111-11130,"{'Zh_tw': '湖南高地', 'En': 'Hunan Highland'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,13,1,2023-07-14T09:16:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11132,111-11132,"{'Zh_tw': '金寧中小學', 'En': 'Kinmen County Jinning Elementary and Junior High Sch'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,14,1,2023-07-14T09:16:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11133,111-11133,"{'Zh_tw': '安歧村公所', 'En': 'Anqi Office'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,16,1,2023-07-14T09:17:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11136,111-11136,"{'Zh_tw': '安歧', 'En': 'Anqi'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,17,1,2023-07-14T09:18:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11137,111-11137,"{'Zh_tw': '安岐長寮段', 'En': 'Anqichangliaoduan'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,18,1,2023-07-14T09:18:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11140,111-11140,"{'Zh_tw': '西浦頭(頂林路)', 'En': 'Xiputou'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,19,1,2023-07-14T09:18:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11141,111-11141,"{'Zh_tw': '沙崗', 'En': 'Shagang '}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,20,1,2023-07-14T09:19:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11144,111-11144,"{'Zh_tw': '林厝', 'En': 'Linchuo'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,22,1,2023-07-14T09:20:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11147,111-11147,"{'Zh_tw': '林厝一', 'En': 'LinCuo 1'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,35,1,2023-07-14T09:26:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11149,111-11149,"{'Zh_tw': '增賢書室', 'En': 'Zengsian Academy'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,37,1,2023-07-14T09:27:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11152,111-11152,"{'Zh_tw': '西浦頭', 'En': 'Xiputou'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,41,1,2023-07-14T09:28:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11154,111-11154,"{'Zh_tw': '湖下路口', 'En': 'Huxia Rd. Entrance'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,43,1,2023-07-14T09:29:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11156,111-11156,"{'Zh_tw': '東坑一', 'En': 'Dongkeng 1'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,45,1,2023-07-14T09:30:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11158,111-11158,"{'Zh_tw': '后山尾', 'En': 'Houshanwei'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,47,1,2023-07-14T09:31:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11160,111-11160,"{'Zh_tw': '湖下一', 'En': 'Huxia 1'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,49,1,2023-07-14T09:32:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11162,111-11162,"{'Zh_tw': '下埔下', 'En': 'Xiapuxia'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,53,1,2023-07-14T09:34:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11164,111-11164,"{'Zh_tw': '長鴻山莊', 'En': 'Changhong Village'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,55,1,2023-07-14T09:35:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11166,111-11166,"{'Zh_tw': '金門高中', 'En': 'Kinmen Senior High School'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,57,1,2023-07-14T09:36:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11168,111-11168,"{'Zh_tw': '衛生所', 'En': 'Health Center'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,59,1,2023-07-14T09:39:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-11175,111-11175,"{'Zh_tw': '后樹下一', 'En': 'Houshuxia 1'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,31,1,2023-07-14T09:24:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-19464,111-19464,"{'Zh_tw': '南山', 'En': 'Nanshan'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,27,1,2023-07-14T09:22:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-41072,111-41072,"{'Zh_tw': '金門橋頭', 'En': 'Kinmen Bridge Head'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,50,1,2023-07-14T09:33:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-41081,111-41081,"{'Zh_tw': '安岐多元照顧中心', 'En': 'Anqi comprehensive community care'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,15,1,2023-07-14T09:17:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-8000,111-8000,"{'Zh_tw': '前山', 'En': 'Qianshan'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,51,1,2023-07-14T09:33:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9039,111-9039,"{'Zh_tw': '古寧新莊', 'En': 'Shagang 1'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,21,1,2023-07-14T09:19:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9043,111-9043,"{'Zh_tw': '林厝一', 'En': 'LinCuo 1'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,23,1,2023-07-14T09:20:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9045,111-9045,"{'Zh_tw': '古寧頭村民活動中心', 'En': 'Guning Office'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,24,1,2023-07-14T09:21:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9047,111-9047,"{'Zh_tw': '雙鯉湖', 'En': 'Shuangli Lake'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,25,1,2023-07-14T09:21:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9049,111-9049,"{'Zh_tw': '雙鯉湖濕地', 'En': 'Shuangli Lake'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,26,1,2023-07-14T09:22:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9051,111-9051,"{'Zh_tw': '南山一', 'En': 'Nanshan 1'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,28,1,2023-07-14T09:22:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9053,111-9053,"{'Zh_tw': '南山二', 'En': 'Nanshan 2'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,29,1,2023-07-14T09:23:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9055,111-9055,"{'Zh_tw': '南山三', 'En': 'Nanshan 3'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,30,1,2023-07-14T09:24:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9057,111-9057,"{'Zh_tw': '后樹下', 'En': 'Houshuxia'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,32,1,2023-07-14T09:24:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9059,111-9059,"{'Zh_tw': '舊灰窯', 'En': 'Jiuhueiyao'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,33,1,2023-07-14T09:25:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9061,111-9061,"{'Zh_tw': '北山', 'En': 'Beishan'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,34,1,2023-07-14T09:26:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9065,111-9065,"{'Zh_tw': '林厝', 'En': 'Linchuo'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,36,1,2023-07-14T09:26:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9069,111-9069,"{'Zh_tw': '慈湖農莊', 'En': 'Ci Lake Grange'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,38,1,2023-07-14T09:27:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9073,111-9073,"{'Zh_tw': '光前廟', 'En': 'Guangqian temple'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,40,1,2023-07-14T09:28:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9077,111-9077,"{'Zh_tw': '西浦頭一', 'En': 'Xiputou 1'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,42,1,2023-07-14T09:29:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9081,111-9081,"{'Zh_tw': '東坑路口', 'En': 'Dongkeng Rd. Entrance'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,44,1,2023-07-14T09:30:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9085,111-9085,"{'Zh_tw': '東坑', 'En': 'Dongkeng'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,46,1,2023-07-14T09:31:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9089,111-9089,"{'Zh_tw': '湖下', 'En': 'Huxia'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,48,1,2023-07-14T09:32:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9093,111-9093,"{'Zh_tw': '修車廠', 'En': 'Vehicles Maintenance Works'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,52,1,2023-07-14T09:34:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9097,111-9097,"{'Zh_tw': '將軍廟', 'En': 'Jiangjun Temple'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,54,1,2023-07-14T09:35:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9101,111-9101,"{'Zh_tw': '舊渡口', 'En': 'Jiudukou'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,56,1,2023-07-14T09:35:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9105,111-9105,"{'Zh_tw': '中正國小', 'En': 'ZhongZheng Elementary School'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,58,1,2023-07-14T09:38:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN111-9109,111-9109,"{'Zh_tw': '金城站', 'En': 'Jincheng Station'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",KIN111,111,"{'Zh_tw': '11', 'En': '11'}",0,60,1,2023-07-14T09:40:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1111-11005,1111-11005,"{'Zh_tw': '慈湖農莊一', 'En': 'Ci Lake Grange 1'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",0,29,1,2023-07-14T06:12:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1111-11009,1111-11009,"{'Zh_tw': '湖南高地', 'En': 'Hunan Highland'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",0,13,1,2023-07-14T06:04:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1111-11107,1111-11107,"{'Zh_tw': '金城站', 'En': 'Jincheng Station'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",0,1,1,2023-07-14T05:55:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1111-11108,1111-11108,"{'Zh_tw': '工業區', 'En': 'Industrial District'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",0,2,1,2023-07-14T05:55:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1111-11111,1111-11111,"{'Zh_tw': '農產中心', 'En': 'Nongchan Center'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",0,3,1,2023-07-14T05:56:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1111-11112,1111-11112,"{'Zh_tw': '龍門大鎮', 'En': 'Longmendajhen'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",0,4,1,2023-07-14T05:56:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1111-11115,1111-11115,"{'Zh_tw': '消合社', 'En': 'Siaoho Society'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",0,5,1,2023-07-14T05:56:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN1111-11116,1111-11116,"{'Zh_tw': '榜林圓環', 'En': 'Banglin Cirque'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",KIN1111,1111,"{'Zh_tw': '11路 不繞南山', 'En': '11 skip Nanshan'}",0,6,1,2023-07-14T05:57:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
