RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
625133F,大智街,25133,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625134F,大智街,25134,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625135F,大智路,25135,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628011F,大湖,28011,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628012F,大湖,28012,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628013F,大湖,28013,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628014F,大湖格,28014,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625136F,大湖路,25136,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625137F,大湖路,25137,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628015F,大湖路余厝巷,28015,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628016F,大湖路金包珠巷,28016,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625138F,大華火車站無名道路,25138,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625139F,大華街,25139,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628017F,大華街居安巷,28017,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625140F,大華農路,25140,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625141F,大雅路,25141,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627816F,大塘街,27816,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625142F,大新街,25142,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625143F,大新街,25143,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628018F,大暖坑,28018,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625144F,大暖路,25144,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628019F,大溪,28019,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628020F,大溪墘,28020,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628021F,大溪墘,28021,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625145F,大義街,25145,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625146F,大義路,25146,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625148F,大榮街,25148,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625149F,大榮路,25149,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625150F,大漢街,25150,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625151F,大漢橋引道,25151,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625152F,大寮路,25152,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628022F,大寮路瑞芳工業區,28022,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625153F,大德路,25153,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625154F,大德路,25154,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625155F,大慶街,25155,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
